id,mode,format,prompt,choice_a,choice_b,choice_c,choice_d,correct,estimate_answer,estimate_unit,estimate_tolerance,category,tags,difficulty,weight,source,license,attribution,notes,active
opentdb-television-1347,fact,multi,"How many seasons did the TV show ""Donkey Kong Country"" last?",1,2,4,5,2,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1348,fact,multi,"Who played the Waitress in the Spam sketch of ""Monty Python's Flying Circus""?",Terry Jones,Eric Idle,Graham Chapman,John Cleese,Terry Jones,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1349,fact,multi,"Which of the following figures did NOT have a cameo on ""The Drew Carey Show"" (1995-2004)?",Daffy Duck,Donald Trump,Bill Cosby,"""Weird Al"" Yankovic",Bill Cosby,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1350,fact,multi,"In the show, Doctor Who, what does T.A.R.D.I.S stand for?",Toilet Aid Rope Dog Is Soup,Time And Relative Dimensions In Space,Time And Relative Dimensions In Style,Time And Resting Dimensions In Space,Time And Relative Dimensions In Space,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1351,fact,multi,"In ""Spongebob Squarepants,"" what is Mr. Krabs' full name?",Eugene J. Krabs,Eugene H. Krabs,Eugene D. Krabs,Eugene G. Krabs,Eugene H. Krabs,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1352,fact,multi,What was Nickelodeon's original name?,MTVKids,Pinwheel,Splat!,KidsTV,Pinwheel,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1353,fact,multi,"Which of the following was not an actor/actress on the American television show ""Saturday Night Live"" in Season 42?",Mikey Day,Kate McKinnon,Tina Fey,Sasheer Zamata,Tina Fey,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1354,fact,multi,Which of these Bojack Horseman characters is a human?,Princess Carolyn,Todd Chavez,Lennie Turtletaub,Tom Jumbo-Grumbo,Todd Chavez,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1355,fact,multi,What Nickelodeon game show featured a house on the set that the contestants would ransack to find hidden objects?,Finders Keepers,Nickelodeon Guts,Double Dare,Nick Arcade,Finders Keepers,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1356,fact,multi,What does Bart sell his soul for in The Simpsons episode 'Bart Sells His Soul'?,$100,$5,A Giant Gobstopper,A Copy of Bonestorm 2,$5,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1357,fact,multi,"Who is the main character in the show ""Burn Notice""?",Madeline Westen,Michael Westen,Sam Axe,Fiona Glenanne,Michael Westen,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1358,fact,multi,"British actor David Morrissey stars as which role in ""The Walking Dead""?",Negan,The Governor,Daryl Dixon,Rick Grimes,The Governor,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1359,fact,multi,"When Donkey Kong died in the ""Donkey Kong Country"" episode ""It's a Wonderful Life"", who was his guardian angel?",Diddy Kong,Eddie the Mean Old Yeti,Kiddy Kong,King K. Rool,Eddie the Mean Old Yeti,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1360,fact,multi,On the NBC show Community what was Star Burns' real name?,Grimus,Neal,Alex,Todd,Alex,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1361,fact,multi,"In ""Rick And Morty"", who shot ""Mr. Poopybutthole"" in the episode ""Total Rickall""?",Morty,Rick,Jerry,Beth,Beth,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1362,fact,multi,"How many seasons did the Sci-Fi television show ""Stargate Atlantis"" have?",10,2,7,5,5,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1363,fact,multi,"In the cartoon 'SpongeBob SquarePants', what did the acronym E.V.I.L stand for?",Every Villain Is Lemons,Every Villain Is Lemonade,Each Villain Is Lemonade,Every Villain Is Limes,Every Villain Is Lemons,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1364,fact,multi,"In the Doctor Who universe, how many times can a time lord normally regenerate?",13,12,11,15,12,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1365,fact,multi,"Which movie served as the KTMA pilot episode for the show ""Mystery Science Theater 3000""?",The Green Slime,The Robot Vs. The Aztec Mummy,Plan 9 From Outer Space,The Crawling Eye,The Green Slime,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1366,fact,multi,"In ""Star Trek: Voyager"", which episode did Voyager establish real-time communication with Starfleet Headquarters?",Message In A Bottle,Pathfinder,Someone To Watch Over Me,Counterpoint,Pathfinder,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1367,fact,multi,"In the television show ""Lazy Town"", who is the actor of Robbie Rotten?",Adam Sandler,Stefán Stefánsson,Magnús Scheving,Stephen Carl,Stefán Stefánsson,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1368,fact,multi,"Which actor portrays ""Walter White"" in the series ""Breaking Bad""?",Andrew Lincoln,Aaron Paul,Bryan Cranston,RJ Mitte,Bryan Cranston,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1369,fact,multi,"How many seasons did ""Stargate SG-1"" have?",12,7,10,3,10,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1370,fact,multi,What was the date of original airing of the pilot episode of My Little Pony: Friendship is Magic?,"April 14th, 1984","May 18th, 2015","November 6th, 2010","October 10th, 2010","October 10th, 2010",,,,television,"opentdb, television",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1371,fact,multi,"In which year did the British television series ""The Bill"" end?",2010,2007,2012,2001,2010,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1372,fact,multi,"What is the name of the inspector in the series ""On the Buses""?",Harper,Naily,Gally,Blakey,Blakey,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1373,fact,multi,"In the show ""The Office"" who does Michael Scott eventually end up with?",Jan Levinson,Angela Martin,Holly Flax,Pam Beesly,Holly Flax,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1374,fact,multi,"What breed of dog is ""Scooby Doo""?",Doberman Pinscher,Boxer,Pit bull,Great Dane,Great Dane,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1375,fact,multi,"In Game of Thrones, what continent lies across the Narrow Sea from Westeros?",Essos,Westereast,Esuntos,Easteros,Essos,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1376,fact,multi,"In ""Star Trek"", what sauce is commonly used by Klingons on bregit lung?",Grapok sauce,Grapork sauce,Gazorpazorp pudding,Sweet chili sauce,Grapok sauce,,,,television,"opentdb, television",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1377,fact,multi,Alan Reed is known for providing the voice of which character?,Fred Flintstone,G.I. Joe,Fangface,Bugs Bunny,Fred Flintstone,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1378,fact,multi,Which boxing personality was one of the presenters in the 1999 revival of It's a Knockout?,Muhammad Ali,Joe Fraiser,Frank Bruno,Henry Cooper,Frank Bruno,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1379,fact,multi,Who composed the theme song for The Simpsons?,Hans Zimmer,John Williams,Danny Elfman,Ennio Morricone,Danny Elfman,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1380,fact,multi,"Which PBS station was the first station to air ""Monty Python's Flying Circus"" (1969-1974) in the United States?",KLCS (Los Angeles),WNET (New York City),WETA (Washington D.C.),KERA (Dallas-Fort Worth),KERA (Dallas-Fort Worth),,,,television,"opentdb, television",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1381,fact,multi,"Which WWF wrestler had the nickname ""The Ayatollah of Rock 'N' Rolla""?",Shawn Michaels,Scott Hall,Marty Jannetty,Chris Jericho,Chris Jericho,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1382,fact,multi,Who was the original voice actor of Shaggy Rogers in Scooby-Doo?,Dante Basco,Frank Welker,Billy West,Casey Kasem,Casey Kasem,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1383,fact,multi,"In 2008, British celebrity chef Gordon Ramsay believes he almost died after suffering what accident in Iceland while filming?","Slipping off a cliff, and nearly drowning in icy water",A minor car accident in a snowstorm,Crash landing when arriving at Keflavík airport,Being served under-cooked chicken at his hotel,"Slipping off a cliff, and nearly drowning in icy water",,,,television,"opentdb, television",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1384,fact,multi,"Who co-founded the YouTube Let's Play channel ""Game Grumps"" alongside Newgrounds animator Egoraptor?",Markiplier,Pewdiepie,JonTron,Tobuscus,JonTron,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1385,fact,multi,"In the Netflix show, Stranger Things, what song would Will sing to himself as he was missing?",Love Will Tear Us Apart,This Charming Man,Should I Stay or Should I Go?,Africa,Should I Stay or Should I Go?,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1386,fact,multi,"In the show ""Tengen Toppa Gurren Lagann"" what is the name of the character who force everyone to live underground?",Lord Genome,Kingloname,King Loname,Lordgenome,Lordgenome,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1387,fact,multi,What is the name of the mad scientist who owns Planet Express in Futurama?,Ogden Wernstrom,Philip J. Fry,Hubert J. Farnsworth,Rick Sanchez,Hubert J. Farnsworth,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1388,fact,multi,"In season one of the Netflix political drama ""House of Cards"", what government position does Frank Underwood hold?",President,Chief of Staff,House Majority Whip,Attorney General,House Majority Whip,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1389,fact,multi,"In the show ""Futurama"" what is Fry's full name?",Fry Rodríguez,Fry Philip,Fry J. Philip,Philip J. Fry,Philip J. Fry,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1390,fact,multi,"What was the name of the police officer in the cartoon ""Top Cat""?",Murphy,Dibble,Mahoney,Barbrady,Dibble,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1391,fact,multi,"What is the name of the pirate that sings the intro to ""Spongebob Squarepants""?",Lloyd,Larry,Patchy,Painty,Painty,,,,television,"opentdb, television",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1392,fact,multi,"""The A Team"" first aired in the USA and in the UK in what year?",1985,1981,1987,1983,1983,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1393,fact,multi,Which Star Trek race advances itself through assimilation?,Vulcan,Klingon,Borg,Betazoid,Borg,,,,television,"opentdb, television",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1394,fact,multi,"In the original Doctor Who series (1963), fourth doctor Tom Baker's scarf was how long?",5 Meters,2 Meters,7 Meters,10 Meters,7 Meters,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1395,fact,multi,"In ""Breaking Bad,"" which main character was planned to be killed in Season 1 but wasn't because the show creator liked the actor?",Gus Fring,Jesse Pinkman,Hank Schrader,Saul Goodman,Jesse Pinkman,,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
opentdb-television-1396,fact,multi,"What is the setting of the show ""Parks and Recreation""?","London, England","Eagleton, Indiana","Pawnee, Indiana","Pasadena, California","Pawnee, Indiana",,,,television,"opentdb, television",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Entertainment: Television,true
